node-num latitude lontitude x-coordinate y-coordinate
9538 132.441666667 34.409291472 264854.14595301973 3810506.7545515914
9539 132.441666667 34.411744167 264861.015707243 3810778.821469465
9540 132.441666667 34.410472944 264857.45508446 3810637.810153205
9541 132.435686889 34.408382 264301.83584178967 3810419.7678845576
9542 132.43898825 34.408552056 264605.82998482394 3810430.9550217385
9543 132.44114675 34.413520361 264818.19427505403 3810977.0541845
9544 132.437097611 34.4163725 264453.95519686013 3811302.8396034795
9545 132.436389417 34.415480528 264386.3482986833 3811205.5440448737
9546 132.436428694 34.4154445 264389.8578741944 3811201.4562347494
9547 132.437691139 34.415343389 264505.6298795848 3811187.304320199
9548 132.438581222 34.4166215 264591.03934892814 3811327.0107028955
9549 132.438599694 34.416666667 264592.8641224509 3811331.977956956
9550 132.439589778 34.416566667 264683.6001084066 3811318.5845129397
9551 132.440520833 34.408917972 264747.7560542903 3810467.9842530554
9552 132.434417361 34.409194889 264187.4023043638 3810512.8929279028
9553 132.434963583 34.408619389 264236.0038052972 3810447.783652261
9554 132.436133694 34.409438861 264345.88024311827 3810535.961585411
9555 132.436254583 34.409974917 264358.49887442146 3810595.1428337027
9556 132.436366528 34.410206611 264369.44086566777 3810620.583281784
9557 132.436848583 34.410490028 264414.5539371822 3810650.900313333
9558 132.436714278 34.41063175 264402.60436130274 3810666.9333161023
9559 132.436711306 34.411162861 264403.8216225257 3810725.8541755895
9560 132.436058667 34.411008972 264343.3899186528 3810710.3020657348
9561 132.435463917 34.411057667 264288.8487766666 3810717.087440298
9562 132.435422139 34.410488333 264283.40939295746 3810654.0307712145
9563 132.4360475 34.410457528 264340.81534182036 3810649.1586328386
9564 132.435963917 34.409939944 264331.67822807486 3810591.939630236
9565 132.435269889 34.408729778 264264.4745589271 3810459.3157935245
9566 132.433513556 34.412123833 264112.53978278633 3810839.8932161583
9567 132.438617056 34.410457472 264577.046707197 3810643.1774086994
9568 132.438834972 34.408699972 264592.15283148934 3810447.7189066224
9569 132.439818917 34.411358111 264690.0639055645 3810740.2888428876
9570 132.439118778 34.410786167 264624.0939435512 3810678.4722013474
9571 132.437368639 34.412058167 264466.7648273825 3810823.6380668352
9572 132.439230139 34.411525 264636.40325158753 3810760.1690716036
9573 132.436406194 34.4127695 264380.28092817636 3810904.78173762
9574 132.437075 34.412069389 264439.80119973625 3810825.565722726
9575 132.440195167 34.4104275 264722.04588618065 3810636.1861218563
9576 132.439239694 34.4112435 264636.49245611473 3810728.921258962
9577 132.438357694 34.416423444 264569.93533399655 3811305.5607478544
9578 132.438742833 34.41636425 264605.1744521992 3811298.099388202
9579 132.438606972 34.415994472 264591.6478856493 3811257.3972156835
9580 132.441181194 34.412968 264819.8132465145 3810915.7031454886
9581 132.440873667 34.412815167 264791.11347225343 3810899.464114797
9582 132.441749694 34.348012 264690.28711098246 3803709.121852644
9583 132.449301722 34.35 265390.63914678607 3803912.1502035973
9584 132.449594778 34.349649472 265416.6232869874 3803872.5903753457
9585 132.442601 34.347829972 264768.1010549148 3803686.9563149386
9586 132.448711 34.3488575 265333.1060849152 3803786.785074774
9587 132.448277361 34.349423306 265294.7886076447 3803850.549983846
9588 132.443242778 34.35 264833.21142235294 3803926.1783412555
9589 132.44168625 34.344896611 264675.73856093234 3803363.6951899417
9590 132.448003111 34.348373306 265266.62821216765 3803734.713640853
9591 132.448515528 34.348082528 265312.960915823 3803701.273776676
9592 132.447870917 34.349898583 265258.72109298385 3803904.21026357
9593 132.449130694 34.348508056 265370.7444164894 3803747.052466747
9594 132.4497565 34.348850444 265429.2744843206 3803783.584618939
9595 132.448344139 34.349515083 265301.18826091115 3803860.575826564
9596 132.45 34.349616778 265453.8130239712 3803868.026908736
9597 132.449320472 34.348973278 265389.5015186111 3803798.2181432853
9598 132.447913444 34.35 265262.91653830314 3803915.3615071983
9599 132.45 34.349446194 265453.3375388008 3803849.104954722
9600 132.441861278 34.352060333 264711.8737290829 3804157.9236586136
9601 132.441759778 34.350792528 264698.9903742899 3804017.528009236
9602 132.441847778 34.35361125 264714.96898396965 3804329.9902190804
9603 132.449280222 34.350026722 265388.7356379668 3803915.1640498117
9604 132.449230083 34.35 265384.04830674006 3803912.315872935
9605 132.447474333 34.356344889 265240.2229154487 3804620.182424025
9606 132.448106167 34.35676625 265299.523321255 3804665.45964681
9607 132.447766306 34.356038583 265266.2279351024 3804585.5298171164
9608 132.448394944 34.355392528 265322.2567158568 3804512.411805527
9609 132.449072444 34.356911028 265388.81813860225 3804679.283729843
9610 132.446173556 34.355474417 265118.1290479938 3804526.63678866
9611 132.445877972 34.355787639 265091.8114777012 3804562.06534392
9612 132.448781056 34.357216333 265362.8640125555 3804713.8236007025
9613 132.444699944 34.354363583 264979.46115067136 3804406.8309446406
9614 132.445807444 34.352714972 265076.7434013786 3804221.393844244
9615 132.442549056 34.353362722 264778.7895801808 3804300.7959601264
9616 132.442953889 34.353553083 264816.56522242393 3804320.9730835035
9617 132.443496944 34.35381025 264867.2433838523 3804348.240399147
9618 132.443270167 34.354144722 264847.3155249157 3804385.867323188
9619 132.442320417 34.353697639 264758.69188712764 3804338.4767636126
9620 132.443057444 34.354477222 264828.6752379391 3804423.242974543
9621 132.444971278 34.354489111 265004.7734420082 3804420.1265057605
9622 132.444752 34.3548285 264985.54884700855 3804458.281162054
9623 132.444517444 34.35516 264964.8968792333 3804495.5961821517
9624 132.442613278 34.35192475 264780.67767211754 3804141.1402439964
9625 132.444019028 34.354490694 264917.1747374182 3804422.5084952656
9626 132.44426675 34.35266775 264934.8709119457 3804219.7247495893
9627 132.445378778 34.355123917 265044.0346868497 3804489.5982794478
9628 132.44646225 34.355171556 265143.84190387744 3804492.3735635285
9629 132.447894444 34.353702 265271.4966169412 3804326.0485366657
9630 132.447013861 34.351239694 265183.61387605465 3804054.9559575696
9631 132.445976944 34.352795 265092.5604762604 3804229.878415697
9632 132.446831861 34.355914944 265179.9193324811 3804573.9779981836
9633 132.447189111 34.355654833 265212.0583485489 3804544.2982949605
9634 132.449442944 34.357653667 265424.9724969745 3804760.8038399136
9635 132.448035778 34.351750917 265279.0557940784 3804109.2982881386
9636 132.447006861 34.353279639 265188.6631014275 3804281.252421672
9637 132.447422917 34.351395861 265221.6825517644 3804071.331986446
9638 132.449152611 34.352399639 265383.61208446184 3804178.6740434025
9639 132.449200083 34.3545785 265394.0552931066 3804420.2536179787
9640 132.449592889 34.354174111 265429.06424622063 3804374.488518337
9641 132.448668056 34.350750056 265334.433252497 3803996.8154222225
9642 132.443376111 34.350459111 264846.7612542809 3803976.796062702
9643 132.447742861 34.350205861 265247.7971054885 3803938.591268929
9644 132.4480455 34.351478778 265279.1910244266 3804079.0888720374
9645 132.447150056 34.350954611 265195.34817669477 3804023.017986625
9646 132.443755333 34.35171975 264885.17248364235 3804115.7532155337
9647 132.44686825 34.351143 265169.9478794766 3804044.567254037
9648 132.45 34.35752625 265475.86214138265 3804745.3820230975
9649 132.45 34.355956833 265471.4867450147 3804571.294978543
9650 132.442269556 34.353805056 264754.313190727 3804350.5099262213
9651 132.443796417 34.354823806 264897.6263286344 3804459.974801182
9652 132.445157417 34.355457583 265024.60250029713 3804527.122860323
9653 132.446544778 34.356217444 265154.3538025225 3804608.197359214
9654 132.442137 34.35406825 264742.85444639425 3804380.012095203
9655 132.441669111 34.353864556 264699.2406139589 3804358.50257289
9656 132.445432139 34.352540861 265041.7299229632 3804202.949816306
9657 132.444605861 34.352164361 264964.66219929187 3804163.1007124893
9658 132.45 34.354457 265467.30550738383 3804404.926548929
9659 132.45 34.35486525 265468.4436116612 3804450.2115283404
9660 132.449879194 34.355028 265457.7837511686 3804468.543828308
9661 132.45 34.358170222 265477.6575295876 3804816.8144075703
9662 132.449839028 34.358333333 265463.30421763123 3804835.279646857
9663 132.45 34.358021694 265477.2434322129 3804800.338986983
9664 132.45 34.353754722 265465.34775060223 3804327.0266286535
9665 132.45 34.352894806 265462.9505907428 3804231.6407829146
9666 132.448538139 34.357464333 265341.209198509 3804741.8948782547
9667 132.447232583 34.356597833 265218.6893556025 3804648.7997011575
9668 132.4478655 34.357018222 265278.08662590623 3804693.9664599267
9669 132.449204722 34.357897889 265403.7389978891 3804788.445038717
9670 132.449558028 34.354816 265427.64690619404 3804445.770437175
9671 132.448166861 34.3515475 265290.5478348609 3804086.43104728
9672 132.448973056 34.35202325 265366.0437242284 3804137.338512859
9673 132.449036306 34.352060722 265371.96712603094 3804141.3487918973
9674 132.449163222 34.3521345 265383.8489339795 3804149.239060295
9675 132.45 34.35262225 265462.19080628944 3804201.4076175354
9676 132.447292528 34.351041222 265208.69724795583 3804032.2955386713
9677 132.447976778 34.351439889 265272.7601689622 3804074.9341286584
9678 132.444135 34.351942389 264920.7235111942 3804139.5695379996
9679 132.45 34.355107667 265469.11941846623 3804477.101545051
9680 132.449104444 34.3518615 265377.6801773814 3804119.09257825
9681 132.449439389 34.351471528 265407.4073722168 3804075.060491766
9682 132.441670028 34.360156722 264716.9245232769 3805056.4584878357
9683 132.441718556 34.365499361 264736.33421788603 3805648.9781889776
9684 132.442788528 34.365201806 264833.92235462007 3805613.4901847434
9685 132.442362611 34.361902722 264785.5179282039 3805248.5270487056
9686 132.449795972 34.358375306 265459.4604592781 3804840.0350480196
9687 132.445542583 34.360479083 265074.06025180954 3805083.239672192
9688 132.444923306 34.358947306 265012.814056768 3804914.762108121
9689 132.445723833 34.360992639 265092.1676217477 3805139.785985878
9690 132.445759444 34.361081972 265095.6929291094 3805149.612757037
9691 132.444813861 34.361233222 265009.13256655703 3805168.580610619
9692 132.445054361 34.361850028 265032.978963884 3805236.44254277
9693 132.443981917 34.359177167 264926.8570795357 3804942.4408114697
9694 132.443701333 34.361540667 264907.6520812087 3805205.2621660656
9695 132.442600722 34.361837194 264807.2380089203 3805240.706154908
9696 132.443673528 34.364542111 264913.4842691558 3805538.2616418754
9697 132.446951417 34.364071889 265213.6877915267 3805478.5087449127
9698 132.446496778 34.364188139 265172.19225447846 3805492.4563924153
9699 132.446032528 34.364316917 265129.8477478622 3805507.8161568525
9700 132.444927111 34.364621194 265029.0159670667 3805544.1287043975
9701 132.44621825 34.364770639 265148.1984793921 3805557.7151136426
9702 132.444336917 34.364782167 264975.1769419811 3805563.3522416092
9703 132.443823083 34.364919222 264928.29519697314 3805579.745995046
9704 132.449966806 34.36488725 265493.3329824177 3805561.9756688946
9705 132.45 34.364881611 265496.3705881926 3805561.2734071035
9706 132.443308111 34.365061278 264881.3229045054 3805596.6973673836
9707 132.448289389 34.365125972 265339.7028770029 3805592.335987494
9708 132.449507111 34.364938917 265451.1923128953 3805568.7699103095
9709 132.4422845 34.365344389 264787.9585195901 3805630.475125097
9710 132.447823306 34.365252944 265297.1849777682 3805607.4989158334
9711 132.4474655 34.365345306 265264.53034006164 3805618.5723042395
9712 132.447082 34.365455833 265229.56305030873 3805631.7202436235
9713 132.447007028 34.365479472 265222.73283273564 3805634.515961782
9714 132.4491885 34.365514667 265423.4910864673 3805633.371800833
9715 132.449701028 34.365406667 265470.3341234683 3805620.2065051193
9716 132.449286944 34.365759167 265433.22832385614 3805660.265208874
9717 132.446550917 34.365600861 265181.11695195857 3805649.0370601355
9718 132.446824028 34.36629925 265208.18865044205 3805725.8734257333
9719 132.44849825 34.365659167 265360.4024924495 3805650.9972848888
9720 132.448727028 34.366240944 265383.0694515064 3805715.001490144
9721 132.449502722 34.366027139 265453.82373418735 3805689.4908703663
9722 132.449600667 34.3662865 265463.5563886032 3805718.033912002
9723 132.449403833 34.366052667 265444.79881470534 3805692.5512786093
9724 132.449915222 34.365913167 265491.4489562232 3805675.894577255
9725 132.448265194 34.36636175 265340.92570506735 3805729.470455046
9726 132.448830167 34.366495083 265393.26549850806 3805742.953203529
9727 132.4478785 34.366471639 265305.6631882583 3805742.5547488057
9728 132.447793083 34.366496167 265297.87475878093 3805745.473201091
9729 132.447521583 34.366568611 265273.1036719681 3805754.1374404333
9730 132.449681667 34.366492694 265471.582066302 3805740.7186109163
9731 132.449754361 34.366666667 265478.75384340726 3805759.8484157864
9732 132.447151 34.366666667 265239.29022196366 3805765.872129493
9733 132.45 34.364966389 265496.6069914169 3805570.6773878913
9734 132.45 34.366406167 265500.6218869968 3805730.384458194
9735 132.45 34.365889083 265499.1799543955 3805673.027021325
9736 132.442885806 34.359466389 264826.83355699363 3804977.0636842703
9737 132.442820111 34.35929925 264820.3229243347 3804958.676129417
9738 132.443469333 34.358755861 264878.52641256375 3804896.895595701
9739 132.445655361 34.360365556 265084.11755228194 3805070.3854882186
9740 132.44394425 34.362151139 264931.70380078343 3805272.415676611
9741 132.45 34.358510278 265478.60561465914 3804854.5350111113
9742 132.445964389 34.365762361 265127.616993958 3805668.30970555
9743 132.445718194 34.366608028 265107.33328899764 3805762.6854875297
9744 132.446969556 34.366666667 265222.6005448523 3805766.2921881704
9745 132.44933925 34.366588861 265440.35388512304 3805752.1778792073
